Date,Insurer,Claims_outstanding_at_the_beginning_of_the_quarter,Claims_intimated_during_the_quarter,Claims_revived,Claims_paid,Claims_declined,Claims_closed_as_no_claims,Claims_outstanding_at_the_end,Claims_declined_ratio_(%),Claims_closed_as_no_claims_ratio_(%),Claim_payment_ratio_(%),Total_Claims_Payable,Total_Claims_Action_during_the_Quarter,Claims_closed_as_no_claims_ratio (%)
2020-06-30,APA INSURANCE COMPANY LIMITED,3503.0,2256.0,4107.0,2578.0,0.0,0.0,7288.0,0.0,0.0,26.13014392864383,9866.0,2578.0,0.0
2020-06-30,BRITAM GENERAL INSURANCE COMPANY (K) LTD,45845.0,22344.0,5285.0,28801.0,0.0,0.0,44673.0,0.0,0.0,39.19890029125949,73474.0,28801.0,0.0
2020-06-30,CIC GENERAL INSURANCE LIMITED,7736.0,2598.0,2891.0,4644.0,0.0,0.0,8581.0,0.0,0.0,35.11531190926276,13225.0,4644.0,0.0
2020-06-30,CORPORATE INSURANCE COMPANY LIMITED,682.0,340.0,0.0,161.0,0.0,9.0,852.0,0.0,0.8806262230919765,15.753424657534246,1022.0,170.0,0.8806262230919765
2020-06-30,DIRECTLINE ASSURANCE COMPANY LIMITED,207.0,52.0,0.0,64.0,0.0,0.0,195.0,0.0,0.0,24.71042471042471,259.0,64.0,0.0
2020-06-30,FIDELITY SHIELD INSURANCE COMPANY LIMITED,2348.0,910.0,1264.0,1211.0,21.0,20.0,3270.0,0.46439628482972134,0.6138735420503376,26.78018575851393,4522.0,1252.0,0.4422821760283061
2020-06-30,FIRST ASSURANCE COMPANY LIMITED,39833.0,23524.0,0.0,25042.0,0.0,4680.0,33635.0,0.0,7.3867133860504754,39.525230045614535,63357.0,29722.0,7.3867133860504754
2020-06-30,GA INSURANCE LIMITED,5144.0,2617.0,720.0,2476.0,419.0,1.0,5585.0,4.940455135007664,0.012884937508053087,29.194670439806625,8481.0,2896.0,0.011791062374719961
2020-06-30,GEMINIA INSURANCE COMPANY LIMITED,5134.0,2082.0,2168.0,840.0,0.0,87.0,8457.0,0.0,1.2056541019955653,8.951406649616368,9384.0,927.0,0.9271099744245525
2020-06-30,THE HERITAGE INSURANCE COMPANY LIMITED,11852.0,17181.0,6064.0,18839.0,1.0,1031.0,15226.0,0.0028492463743339884,3.551131471084628,53.676952446078005,35097.0,19871.0,2.9375730119383423
2020-06-30,ICEA LION GENERAL INSURANCE COMPANY LIMITED,2280.0,1701.0,2543.0,2319.0,18.0,52.0,4135.0,0.27590435315757206,1.3062044712383825,35.5456774984672,6524.0,2389.0,0.797057020232986
2020-06-30,INTRA AFRICA ASSURANCE COMPANY LIMITED,861.0,474.0,184.0,343.0,0.0,23.0,1153.0,0.0,1.7228464419475655,22.58064516129032,1519.0,366.0,1.5141540487162608
2020-06-30,INVESCO ASSURANCE COMPANY LIMITED,1010.0,30.0,75.0,53.0,0.0,0.0,1062.0,0.0,0.0,4.753363228699552,1115.0,53.0,0.0
2020-06-30,JUBILEE GENERAL INSURANCE,7187.0,1755.0,1883.0,1546.0,0.0,738.0,8541.0,0.0,8.253187206441511,14.281755196304848,10825.0,2284.0,6.817551963048499
2020-06-30,JUBILEE HEALTH INSURANCE LIMITED,249411.0,960054.0,0.0,875075.0,0.0,0.0,334390.0,0.0,0.0,72.35223838639399,1209465.0,875075.0,0.0
2020-06-30,KENINDIA ASSURANCE COMPANY LIMITED,8077.0,3334.0,0.0,2540.0,0.0,377.0,8494.0,0.0,3.3038296380685304,22.259223556217687,11411.0,2917.0,3.3038296380685304
2020-06-30,KENYA ORIENT INSURANCE LIMITED,8005.0,472.0,708.0,150.0,16.0,39.0,8980.0,0.17419706042460534,0.4593098574961724,1.633097441480675,9185.0,205.0,0.4246053347849755
2020-06-30,MADISON GENERAL INSURANCE KENYA LIMITED,32727.0,41429.0,123.0,50776.0,1354.0,0.0,22149.0,1.8228570659271126,0.0,68.35848624779547,74279.0,52130.0,0.0
2020-06-30,MAYFAIR INSURANCE COMPANY LIMITED,386.0,264.0,0.0,352.0,0.0,0.0,298.0,0.0,0.0,54.15384615384615,650.0,352.0,0.0
2020-06-30,CANNON GENERALINSURANCE COMPANY LIMITED,1459.0,336.0,411.0,163.0,0.0,55.0,1988.0,0.0,3.064066852367688,7.388939256572982,2206.0,218.0,2.493200362647326
2020-06-30,MUA INSURANCE(KENYA) LIMITED,670.0,439.0,0.0,377.0,0.0,7.0,725.0,0.0,0.6311992786293958,33.994589720468895,1109.0,384.0,0.6311992786293958
2020-06-30,OCCIDENTAL INSURANCE COMPANY LIMITED,1765.0,953.0,2.0,827.0,0.0,9.0,1884.0,0.0,0.33112582781456956,30.40441176470588,2720.0,836.0,0.33088235294117646
2020-06-30,PACIS INSURANCE COMPANY LIMITED,2447.0,796.0,486.0,851.0,0.0,4.0,2874.0,0.0,0.12334258402713535,22.821131670689194,3729.0,855.0,0.10726736390453205
2020-06-30,PIONEER GENERAL INSURANCE LIMITED,250.0,559.0,1204.0,421.0,5.0,0.0,1587.0,0.24838549428713363,0.0,20.914058618976654,2013.0,426.0,0.0
2020-06-30,SAHAM INSURANCE COMPANY LIMITED,2173.0,43056.0,0.0,32759.0,580.0,0.0,11890.0,1.2823630856309005,0.0,72.42919365893565,45229.0,33339.0,0.0
2020-06-30,SANLAM GENERAL INSURANCE COMPANY LIMITED,19361.0,21957.0,1167.0,21799.0,0.0,93.0,20593.0,0.0,0.22508349871726607,51.30987407320231,42485.0,21892.0,0.21890078851359304
2020-06-30,TAKAFUL INSURANCE OF AFRICA LIMITED,12796.0,3973.0,0.0,7229.0,0.0,0.0,9540.0,0.0,0.0,43.10930884369969,16769.0,7229.0,0.0
2020-06-30,TAUSI ASSURANCE COMPANY LIMITED,633.0,387.0,78.0,292.0,0.0,109.0,697.0,0.0,10.686274509803921,26.59380692167577,1098.0,401.0,9.927140255009109
2020-06-30,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,11444.0,24565.0,626.0,24163.0,13.0,0.0,12459.0,0.035485191756516994,0.0,65.95605295482461,36635.0,24176.0,0.0
2020-06-30,THE MONARCH INSURANCE COMPANY LIMITED,9219.0,2085.0,964.0,2109.0,17.0,3149.0,6993.0,0.13857189435930878,27.87959274015051,17.191066188457775,12268.0,5275.0,25.668405608086076
2020-06-30,TRIDENT INSURANCE COMPANY LIMITED,44609.0,743.0,703.0,476.0,0.0,962.0,44617.0,0.0,2.1211853942494265,1.0335468461621973,46055.0,1438.0,2.088806861361416
2020-06-30,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,1871.0,1301.0,3446.0,1221.0,18.0,0.0,5379.0,0.271985494106981,0.0,18.449682683590208,6618.0,1239.0,0.0
2020-06-30,XPLICO INSURANCE COMPANY LIMITED,2681.0,179.0,9.0,74.0,0.0,0.0,2795.0,0.0,0.0,2.5792959219240155,2869.0,74.0,0.0
2020-09-30,AAR INSURANCE COMPANY LIMITED,17031.0,58705.0,0.0,65178.0,94.0,1276.0,9188.0,0.12411534805112495,1.6847998309918666,86.05946973698109,75736.0,66548.0,1.6847998309918666
2020-09-30,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2364.0,260.0,79.0,152.0,1.0,0.0,2550.0,0.03699593044765076,0.0,5.623381428042915,2703.0,153.0,0.0
2020-09-30,AIG KENYA INSURANCE COMPANY LIMITED,2236.0,879.0,233.0,806.0,0.0,62.0,2480.0,0.0,1.9903691813804174,24.074074074074073,3348.0,868.0,1.8518518518518516
2020-09-30,ALLIANZ INSURANCE COMPANY LIMITED,489.0,1525.0,114.0,1375.0,0.0,23.0,730.0,0.0,1.1420059582919564,64.61466165413535,2128.0,1398.0,1.080827067669173
2020-09-30,APA INSURANCE COMPANY LIMITED,3181.0,2626.0,4080.0,2434.0,0.0,0.0,7453.0,0.0,0.0,24.618185496105998,9887.0,2434.0,0.0
2020-09-30,BRITAM GENERAL INSURANCE COMPANY (K) LTD,39388.0,40021.0,3559.0,37049.0,0.0,0.0,45919.0,0.0,0.0,44.654565615659045,82968.0,37049.0,0.0
2020-09-30,CIC GENERAL INSURANCE LIMITED,5684.0,2028.0,2699.0,3260.0,0.0,0.0,7151.0,0.0,0.0,31.31303429065412,10411.0,3260.0,0.0
2020-09-30,CORPORATE INSURANCE COMPANY LIMITED,852.0,505.0,0.0,236.0,0.0,3.0,1118.0,0.0,0.2210759027266028,17.391304347826086,1357.0,239.0,0.2210759027266028
2020-09-30,DIRECTLINE ASSURANCE COMPANY LIMITED,195.0,58.0,0.0,47.0,0.0,0.0,206.0,0.0,0.0,18.57707509881423,253.0,47.0,0.0
2020-09-30,FIDELITY SHIELD INSURANCE COMPANY LIMITED,2006.0,1432.0,1420.0,1321.0,11.0,168.0,3358.0,0.22643062988884316,4.886561954624781,27.19226018937835,4858.0,1500.0,3.45821325648415
2020-09-30,FIRST ASSURANCE COMPANY LIMITED,33635.0,37053.0,0.0,29746.0,0.0,6703.0,34239.0,0.0,9.482514712539611,42.080692621095515,70688.0,36449.0,9.482514712539611
2020-09-30,GA INSURANCE LIMITED,4865.0,2785.0,477.0,2696.0,215.0,0.0,5216.0,2.6455026455026456,0.0,33.17337270825643,8127.0,2911.0,0.0
2020-09-30,GEMINIA INSURANCE COMPANY LIMITED,6289.0,2412.0,4792.0,1308.0,0.0,300.0,11885.0,0.0,3.447879554074244,9.693915363521826,13493.0,1608.0,2.2233750833765655
2020-09-30,THE HERITAGE INSURANCE COMPANY LIMITED,9162.0,21934.0,7180.0,20514.0,4.0,909.0,16849.0,0.010450412791305257,2.923205556984821,53.59494200020901,38276.0,21427.0,2.3748563068241193
2020-09-30,ICEA LION GENERAL INSURANCE COMPANY LIMITED,1592.0,2099.0,3122.0,2616.0,4.0,183.0,4010.0,0.05871128724497284,4.958005960444324,38.39718185821224,6813.0,2803.0,2.6860413914575076
2020-09-30,INTRA AFRICA ASSURANCE COMPANY LIMITED,969.0,477.0,157.0,313.0,0.0,10.0,1280.0,0.0,0.6915629322268326,19.525888958203367,1603.0,323.0,0.6238303181534623
2020-09-30,INVESCO ASSURANCE COMPANY LIMITED,987.0,44.0,83.0,61.0,0.0,0.0,1053.0,0.0,0.0,5.475763016157989,1114.0,61.0,0.0
2020-09-30,JUBILEE GENERAL INSURANCE,6658.0,2500.0,1986.0,2042.0,0.0,1000.0,8102.0,0.0,10.91941471937104,18.323761665470208,11144.0,3042.0,8.973438621679827
2020-09-30,JUBILEE HEALTH INSURANCE LIMITED,334390.0,984406.0,0.0,1039215.0,0.0,0.0,279581.0,0.0,0.0,78.80028450192448,1318796.0,1039215.0,0.0
2020-09-30,KENINDIA ASSURANCE COMPANY LIMITED,8494.0,3457.0,0.0,3981.0,0.0,452.0,7518.0,0.0,3.7821102836582714,33.3110199983265,11951.0,4433.0,3.7821102836582714
2020-09-30,KENYA ORIENT INSURANCE LIMITED,8286.0,622.0,1066.0,131.0,23.0,151.0,9669.0,0.23059955885301786,1.6951055231252807,1.3134148786845798,9974.0,305.0,1.5139362342089433
2020-09-30,MADISON GENERAL INSURANCE KENYA LIMITED,22026.0,49122.0,167.0,68205.0,1245.0,0.0,1865.0,1.7457757834957583,0.0,95.63906611512306,71315.0,69450.0,0.0
2020-09-30,MAYFAIR INSURANCE COMPANY LIMITED,298.0,431.0,247.0,328.0,0.0,86.0,562.0,0.0,11.796982167352537,33.60655737704918,976.0,414.0,8.811475409836065
2020-09-30,CANNON GENERALINSURANCE COMPANY LIMITED,1577.0,703.0,709.0,299.0,0.0,253.0,2437.0,0.0,11.096491228070175,10.003345600535296,2989.0,552.0,8.464369354299096
2020-09-30,MUA INSURANCE(KENYA) LIMITED,725.0,513.0,0.0,362.0,0.0,213.0,663.0,0.0,17.205169628432955,29.24071082390953,1238.0,575.0,17.205169628432955
2020-09-30,OCCIDENTAL INSURANCE COMPANY LIMITED,1882.0,1301.0,1.0,1208.0,0.0,16.0,1960.0,0.0,0.5026704366949418,37.93969849246231,3184.0,1224.0,0.5025125628140703
2020-09-30,PACIS INSURANCE COMPANY LIMITED,2388.0,941.0,886.0,610.0,2.0,4.0,3599.0,0.04744958481613286,0.12015620306398318,14.472123368920522,4215.0,616.0,0.09489916963226572
2020-09-30,PIONEER GENERAL INSURANCE LIMITED,383.0,704.0,1544.0,632.0,12.0,1.0,1986.0,0.45610034207525657,0.09199632014719411,24.021284682630178,2631.0,645.0,0.03800836183960471
2020-09-30,SAHAM INSURANCE COMPANY LIMITED,11890.0,22906.0,0.0,25323.0,793.0,0.0,8680.0,2.278997585929417,0.0,72.77560639153926,34796.0,26116.0,0.0
2020-09-30,SANLAM GENERAL INSURANCE COMPANY LIMITED,19426.0,21306.0,1130.0,25634.0,5.0,182.0,16041.0,0.011944006497539536,0.44682313660021605,61.234532511585684,41862.0,25821.0,0.43476183651043904
2020-09-30,TAKAFUL INSURANCE OF AFRICA LIMITED,9540.0,321.0,0.0,260.0,0.0,0.0,9601.0,0.0,0.0,2.6366494270357976,9861.0,260.0,0.0
2020-09-30,TAUSI ASSURANCE COMPANY LIMITED,619.0,392.0,78.0,241.0,0.0,52.0,796.0,0.0,5.143422354104846,22.130394857667586,1089.0,293.0,4.775022956841139
2020-09-30,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,11833.0,29434.0,593.0,20263.0,15.0,0.0,21582.0,0.0358337314859054,0.0,48.40659340659341,41860.0,20278.0,0.0
2020-09-30,THE MONARCH INSURANCE COMPANY LIMITED,6020.0,1733.0,973.0,1475.0,104.0,224.0,6923.0,1.1918404767361908,2.889204179027473,16.903506761402703,8726.0,1803.0,2.5670410268164106
2020-09-30,TRIDENT INSURANCE COMPANY LIMITED,43914.0,469.0,641.0,1193.0,94.0,1417.0,42320.0,0.2087775408670931,3.1926638577833857,2.6496979388770434,45024.0,2704.0,3.1472103766879886
2020-09-30,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,1933.0,1276.0,4095.0,1059.0,54.0,0.0,6191.0,0.7393209200438117,0.0,14.498904709748084,7304.0,1113.0,0.0
2020-09-30,XPLICO INSURANCE COMPANY LIMITED,2786.0,124.0,34.0,83.0,0.0,0.0,2861.0,0.0,0.0,2.8192934782608696,2944.0,83.0,0.0
2020-12-31,AAR INSURANCE COMPANY LIMITED,9188.0,68703.0,0.0,61406.0,23.0,2296.0,14166.0,0.02952844359425351,2.947708977930698,78.83580901516221,77891.0,63725.0,2.947708977930698
2020-12-31,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2471.0,212.0,86.0,71.0,0.0,0.0,2698.0,0.0,0.0,2.564102564102564,2769.0,71.0,0.0
2020-12-31,AIG KENYA INSURANCE COMPANY LIMITED,2247.0,968.0,247.0,764.0,0.0,146.0,2552.0,0.0,4.541213063763608,22.068168688619295,3462.0,910.0,4.217215482380127
2020-12-31,ALLIANZ INSURANCE COMPANY LIMITED,616.0,1445.0,143.0,1506.0,0.0,26.0,672.0,0.0,1.2615235322658904,68.33030852994555,2204.0,1532.0,1.17967332123412
2020-12-31,APA INSURANCE COMPANY LIMITED,3373.0,2580.0,2978.0,1845.0,0.0,0.0,7086.0,0.0,0.0,20.658380920389654,8931.0,1845.0,0.0
2020-12-31,BRITAM GENERAL INSURANCE COMPANY (K) LTD,42360.0,54347.0,5612.0,50355.0,0.0,-4137.0,56101.0,0.0,-4.277870267922694,49.213733519678655,102319.0,46218.0,-4.043237326400766
2020-12-31,CIC GENERAL INSURANCE LIMITED,4452.0,2458.0,2319.0,2599.0,0.0,0.0,6630.0,0.0,0.0,28.16123090258966,9229.0,2599.0,0.0
2020-12-31,CORPORATE INSURANCE COMPANY LIMITED,1118.0,757.0,0.0,308.0,0.0,6.0,1561.0,0.0,0.32,16.426666666666666,1875.0,314.0,0.32
2020-12-31,DIRECTLINE ASSURANCE COMPANY LIMITED,206.0,99.0,0.0,56.0,0.0,0.0,249.0,0.0,0.0,18.360655737704917,305.0,56.0,0.0
2020-12-31,FIDELITY SHIELD INSURANCE COMPANY LIMITED,1938.0,1184.0,2521.0,985.0,19.0,478.0,4161.0,0.33670033670033667,15.310698270339525,17.45525429735956,5643.0,1482.0,8.470671628566366
2020-12-31,FIRST ASSURANCE COMPANY LIMITED,34239.0,58325.0,0.0,39394.0,0.0,6196.0,46974.0,0.0,6.693747029082581,42.558662114861065,92564.0,45590.0,6.693747029082581
2020-12-31,GA INSURANCE LIMITED,4739.0,2537.0,565.0,2572.0,75.0,0.0,5194.0,0.9565106491518939,0.0,32.80193852824895,7841.0,2647.0,0.0
2020-12-31,GEMINIA INSURANCE COMPANY LIMITED,7093.0,2049.0,4983.0,1735.0,0.0,1675.0,10715.0,0.0,18.322030190330345,12.283185840707965,14125.0,3410.0,11.858407079646017
2020-12-31,THE HERITAGE INSURANCE COMPANY LIMITED,9669.0,25872.0,7642.0,25138.0,4.0,1010.0,17031.0,0.0092629043836695,2.8417883571086917,58.212722599170974,43183.0,26152.0,2.338883356876549
2020-12-31,ICEA LION GENERAL INSURANCE COMPANY LIMITED,888.0,2069.0,5310.0,2021.0,20.0,305.0,5921.0,0.241925728801258,10.314507947243829,24.44659489536712,8267.0,2346.0,3.689367364219185
2020-12-31,INTRA AFRICA ASSURANCE COMPANY LIMITED,1123.0,510.0,335.0,278.0,0.0,27.0,1663.0,0.0,1.653398652786283,14.126016260162602,1968.0,305.0,1.3719512195121952
2020-12-31,INVESCO ASSURANCE COMPANY LIMITED,970.0,47.0,99.0,54.0,0.0,0.0,1062.0,0.0,0.0,4.838709677419355,1116.0,54.0,0.0
2020-12-31,JUBILEE GENERAL INSURANCE,6116.0,2723.0,1879.0,2573.0,0.0,2031.0,6114.0,0.0,22.97771241090621,24.006344467251353,10718.0,4604.0,18.94943086396716
2020-12-31,JUBILEE HEALTH INSURANCE LIMITED,279581.0,1055124.0,0.0,1044203.0,0.0,0.0,290502.0,0.0,0.0,78.23474101018577,1334705.0,1044203.0,0.0
2020-12-31,KENINDIA ASSURANCE COMPANY LIMITED,7518.0,4813.0,0.0,5072.0,0.0,587.0,6672.0,0.0,4.760360068120996,41.132106074122134,12331.0,5659.0,4.760360068120996
2020-12-31,KENYA ORIENT INSURANCE LIMITED,8603.0,581.0,769.0,155.0,28.0,166.0,9604.0,0.28132221440771626,1.8074912891986064,1.5573194011855722,9953.0,349.0,1.6678388425600321
2020-12-31,MADISON GENERAL INSURANCE KENYA LIMITED,1698.0,41895.0,147.0,37502.0,737.0,0.0,5501.0,1.6849565614997712,0.0,85.7384545038866,43740.0,38239.0,0.0
2020-12-31,MAYFAIR INSURANCE COMPANY LIMITED,323.0,274.0,55.0,247.0,0.0,0.0,405.0,0.0,0.0,37.88343558282208,652.0,247.0,0.0
2020-12-31,CANNON GENERALINSURANCE COMPANY LIMITED,1728.0,621.0,811.0,271.0,0.0,175.0,2714.0,0.0,7.449978714346531,8.575949367088608,3160.0,446.0,5.537974683544303
2020-12-31,MUA INSURANCE(KENYA) LIMITED,663.0,519.0,0.0,468.0,0.0,101.0,613.0,0.0,8.544839255499154,39.59390862944163,1182.0,569.0,8.544839255499154
2020-12-31,OCCIDENTAL INSURANCE COMPANY LIMITED,1959.0,1248.0,0.0,1051.0,0.0,66.0,2090.0,0.0,2.0618556701030926,32.77206111630807,3207.0,1117.0,2.05799812909261
2020-12-31,PACIS INSURANCE COMPANY LIMITED,2713.0,1010.0,971.0,771.0,0.0,187.0,3736.0,0.0,5.0228310502283104,16.425223689816786,4694.0,958.0,3.983809118023008
2020-12-31,PIONEER GENERAL INSURANCE LIMITED,442.0,709.0,1412.0,735.0,4.0,0.0,1824.0,0.15606710885680844,0.0,28.67733125243855,2563.0,739.0,0.0
2020-12-31,SAHAM INSURANCE COMPANY LIMITED,8680.0,23710.0,0.0,23197.0,653.0,0.0,8540.0,2.0160543377585673,0.0,71.61778326644026,32390.0,23850.0,0.0
2020-12-31,SANLAM GENERAL INSURANCE COMPANY LIMITED,14911.0,26074.0,1355.0,34282.0,5.0,347.0,7706.0,0.011809163911195087,0.8466512138587288,80.968351440718,42340.0,34634.0,0.8195559754369391
2020-12-31,TAKAFUL INSURANCE OF AFRICA LIMITED,9602.0,1531.0,0.0,2413.0,0.0,34.0,8686.0,0.0,0.3053983652205156,21.67430162579718,11133.0,2447.0,0.3053983652205156
2020-12-31,TAUSI ASSURANCE COMPANY LIMITED,718.0,440.0,119.0,354.0,0.0,166.0,757.0,0.0,14.335060449050086,27.721221613155834,1277.0,520.0,12.999216914643696
2020-12-31,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,18890.0,33231.0,1166.0,36094.0,3.0,0.0,17190.0,0.005629890967778257,0.0,67.73509486366281,53287.0,36097.0,0.0
2020-12-31,THE MONARCH INSURANCE COMPANY LIMITED,5949.0,1440.0,1793.0,2131.0,80.0,1440.0,5531.0,0.8712698758440427,19.488428745432397,23.208451317795685,9182.0,3651.0,15.682857765192768
2020-12-31,TRIDENT INSURANCE COMPANY LIMITED,41680.0,1997.0,261.0,1518.0,24.0,0.0,42396.0,0.05462242250443807,0.0,3.4548682234057084,43938.0,1542.0,0.0
2020-12-31,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,2096.0,1754.0,3899.0,1659.0,6.0,0.0,6084.0,0.07742934572202864,0.0,21.40921409214092,7749.0,1665.0,0.0
2020-12-31,XPLICO INSURANCE COMPANY LIMITED,2827.0,65.0,19.0,24.0,0.0,0.0,2887.0,0.0,0.0,0.8244589488148402,2911.0,24.0,0.0
2021-06-30,AAR INSURANCE COMPANY LIMITED,20886.0,73831.0,0.0,56900.0,230.0,3317.0,34270.0,0.2428286368867257,4.078295402850012,60.07369321241172,94717.0,60447.0,3.5020112545794313
2021-06-30,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2612.0,260.0,86.0,211.0,0.0,0.0,2747.0,0.0,0.0,7.133198106828939,2958.0,211.0,0.0
2021-06-30,AIG KENYA INSURANCE COMPANY LIMITED,2305.0,1018.0,298.0,1122.0,0.0,167.0,2332.0,0.0,5.025579295817033,30.985915492957744,3621.0,1289.0,4.611985639326153
2021-06-30,ALLIANZ INSURANCE COMPANY LIMITED,529.0,1404.0,149.0,1367.0,0.0,49.0,666.0,0.0,2.534919813760993,65.65802113352545,2082.0,1416.0,2.353506243996158
2021-06-30,APA INSURANCE COMPANY LIMITED,4108.0,2733.0,4007.0,3141.0,0.0,0.0,7707.0,0.0,0.0,28.954646017699115,10848.0,3141.0,0.0
2021-06-30,BRITAM GENERAL INSURANCE COMPANY (K) LTD,50489.0,62425.0,3671.0,66755.0,0.0,-2655.0,52485.0,0.0,-2.377455808872253,57.258652485311146,116585.0,64100.0,-2.2773084015954024
2021-06-30,CIC GENERAL INSURANCE LIMITED,4311.0,2352.0,2319.0,3288.0,0.0,0.0,5694.0,0.0,0.0,36.6065464261857,8982.0,3288.0,0.0
2021-06-30,CORPORATE INSURANCE COMPANY LIMITED,1563.0,862.0,0.0,769.0,0.0,25.0,1631.0,0.0,1.0309278350515463,31.711340206185568,2425.0,794.0,1.0309278350515463
2021-06-30,DIRECTLINE ASSURANCE COMPANY LIMITED,249.0,107.0,0.0,91.0,0.0,0.0,265.0,0.0,0.0,25.56179775280899,356.0,91.0,0.0
2021-06-30,FIDELITY SHIELD INSURANCE COMPANY LIMITED,1640.0,914.0,1227.0,1293.0,12.0,58.0,2418.0,0.3173763554615181,2.2709475332811273,34.19730230097858,3781.0,1363.0,1.5339857180640042
2021-06-30,FIRST ASSURANCE COMPANY LIMITED,46974.0,52647.0,0.0,40375.0,0.0,6126.0,53120.0,0.0,6.1493058692444365,40.5286034069122,99621.0,46501.0,6.1493058692444365
2021-06-30,GA INSURANCE LIMITED,4629.0,2858.0,730.0,3058.0,98.0,24.0,5037.0,1.1926493854204698,0.32055562975824764,37.21552878179384,8217.0,3180.0,0.29207740051113545
2021-06-30,GEMINIA INSURANCE COMPANY LIMITED,5732.0,2650.0,2915.0,907.0,0.0,92.0,10298.0,0.0,1.0975900739680267,8.028680180578915,11297.0,999.0,0.8143754979198017
2021-06-30,THE HERITAGE INSURANCE COMPANY LIMITED,9389.0,31615.0,9026.0,29126.0,44.0,1017.0,19843.0,0.08794723166100339,2.4802458296751535,58.217069758145115,50030.0,30187.0,2.0327803318009194
2021-06-30,ICEA LION GENERAL INSURANCE COMPANY LIMITED,611.0,2973.0,3568.0,2238.0,11.0,149.0,4754.0,0.15380313199105144,4.157366071428571,31.29194630872483,7152.0,2398.0,2.083333333333333
2021-06-30,INTRA AFRICA ASSURANCE COMPANY LIMITED,1328.0,553.0,233.0,1174.0,0.0,51.0,889.0,0.0,2.711323763955343,55.53453169347209,2114.0,1225.0,2.4124881740775783
2021-06-30,INVESCO ASSURANCE COMPANY LIMITED,963.0,54.0,71.0,44.0,0.0,0.0,1044.0,0.0,0.0,4.044117647058823,1088.0,44.0,0.0
2021-06-30,JUBILEE GENERAL INSURANCE,4235.0,3390.0,1593.0,3162.0,0.0,128.0,5928.0,0.0,1.6786885245901642,34.30245172488609,9218.0,3290.0,1.388587546105446
2021-06-30,JUBILEE HEALTH INSURANCE LIMITED,290502.0,1198161.0,0.0,1052667.0,0.0,0.0,435996.0,0.0,0.0,70.71224313360378,1488663.0,1052667.0,0.0
2021-06-30,KENINDIA ASSURANCE COMPANY LIMITED,6672.0,4010.0,376.0,3567.0,0.0,1485.0,6006.0,0.0,13.901891031642014,32.25718936516549,11058.0,5052.0,13.42919153553988
2021-06-30,KENYA ORIENT INSURANCE LIMITED,8835.0,676.0,695.0,616.0,25.0,48.0,9517.0,0.24495394865765235,0.5046787929765535,6.035665294924554,10206.0,689.0,0.4703115814226925
2021-06-30,MADISON GENERAL INSURANCE KENYA LIMITED,5354.0,72076.0,202.0,60153.0,1327.0,0.0,16152.0,1.7093466611706514,0.0,77.48480008244023,77632.0,61480.0,0.0
2021-06-30,MAYFAIR INSURANCE COMPANY LIMITED,350.0,286.0,0.0,320.0,0.0,0.0,316.0,0.0,0.0,50.314465408805034,636.0,320.0,0.0
2021-06-30,CANNON GENERALINSURANCE COMPANY LIMITED,1903.0,972.0,1104.0,378.0,0.0,46.0,3555.0,0.0,1.6,9.499874340286505,3979.0,424.0,1.1560693641618496
2021-06-30,MUA INSURANCE(KENYA) LIMITED,613.0,662.0,0.0,484.0,0.0,16.0,775.0,0.0,1.2549019607843137,37.96078431372549,1275.0,500.0,1.2549019607843137
2021-06-30,OCCIDENTAL INSURANCE COMPANY LIMITED,2084.0,1709.0,3.0,1135.0,0.0,44.0,2617.0,0.0,1.1600316372264698,29.899894625922023,3796.0,1179.0,1.1591148577449948
2021-06-30,PACIS INSURANCE COMPANY LIMITED,2765.0,1083.0,950.0,774.0,6.0,4.0,4014.0,0.12505210504376824,0.10395010395010396,16.131721550646102,4798.0,784.0,0.08336807002917883
2021-06-30,PIONEER GENERAL INSURANCE LIMITED,412.0,853.0,1770.0,892.0,3.0,0.0,2140.0,0.09884678747940692,0.0,29.39044481054366,3035.0,895.0,0.0
2021-06-30,SAHAM INSURANCE COMPANY LIMITED,8540.0,26483.0,0.0,28904.0,484.0,0.0,5635.0,1.381949004939611,0.0,82.52862404705479,35023.0,29388.0,0.0
2021-06-30,SANLAM GENERAL INSURANCE COMPANY LIMITED,11309.0,10475.0,1924.0,9214.0,4.0,92.0,14398.0,0.016871941960519655,0.4223283143591627,38.86451830605703,23708.0,9310.0,0.3880546650919521
2021-06-30,TAKAFUL INSURANCE OF AFRICA LIMITED,8696.0,3809.0,0.0,3683.0,0.0,2.0,8820.0,0.0,0.01599360255897641,29.45221911235506,12505.0,3685.0,0.01599360255897641
2021-06-30,TAUSI ASSURANCE COMPANY LIMITED,638.0,485.0,96.0,372.0,0.0,64.0,783.0,0.0,5.699020480854853,30.516817063166528,1219.0,436.0,5.2502050861361775
